id,students,teachers,level,geoid
1222251296,180,26,C,340230045003
1222244996,60,9,C,340230040001
1222267380,180,26,C,340230050003
1222236828,99,15,C,340155007031
1222302907,150,22,C,340010101012
1222274485,109,16,C,340230085032
1222235006,77,11,C,340311803001
1222267757,120,18,C,340076008005
1222280596,53,8,C,340030101007
1222247235,131,19,C,340210012002
1222263098,30,5,C,340130106002
1222252601,60,9,C,340076073004
1222252604,60,9,C,340076031003
1222252602,60,9,C,340076042004
1222268563,300,43,C,340076104003
1222260542,90,13,C,340076013001
1222252599,60,9,C,340076066001
1222252600,60,9,C,340076042001
1222255676,160,23,C,340130009001
1222260398,255,37,C,340210004003
1222245660,49,7,C,340210032013
1222249106,120,18,C,340130180002
1222278279,100,15,C,340130182002
1222261073,99,15,C,340130162002
1222261055,109,16,C,340130148004
1222261074,100,15,C,340130165005
1222261070,100,15,C,340130164002
1222268149,90,13,C,340130111001
1222274644,60,9,C,340130230001
1222274651,57,9,C,340130130001
1222293464,100,15,C,340130216016
1222244759,43,7,C,340130105002
1222244765,188,27,C,340130106001
1222276722,210,30,C,340130196005
1222261066,52,8,C,340130162004
1222261068,90,13,C,340130156001
1222261072,168,24,C,340130170002
1222261061,117,17,C,340130151002
1222244761,64,10,C,340130107001
1222244760,158,23,C,340130104002
1222267627,100,15,C,340130174001
1222252606,60,9,C,340076116001
1222252607,75,11,C,340076043003
1222252609,60,9,C,340076044002
1222239029,100,15,C,340350537063
1222250590,100,15,C,340350538011
1222272871,273,39,C,340350538051
1222235492,150,22,C,340350529041
1222319497,354,51,C,340390388004
1222302642,100,15,C,340390393003
1222275313,60,9,C,340190109001
1222274356,120,18,C,340350519001
1222260729,125,18,C,340350541005
1222278841,60,9,C,340270407022
1222260354,226,33,C,340311832002
1222236412,234,34,C,340311752002
1222239347,98,14,C,340312167012
1222239340,75,11,C,340311245002
1222273973,99,15,C,340312568032
1222236550,100,15,C,340311757042
1222302510,120,18,C,340390395003
1222247774,164,24,C,340030212005
1222233028,175,25,C,340030212001
1222242854,300,43,C,340350507041
1222268851,45,7,C,340170199001
1222232801,56,8,C,340155016062
1222248468,98,14,C,340230063005
1222302961,173,25,C,340130119002
1222290105,72,11,C,340258015001
1222279240,100,15,C,340258030003
1222279237,70,10,C,340258028002
1222252605,60,9,C,340330216003
1222278984,30,5,C,340350536023
1222279232,88,13,C,340258026001
1222267542,60,9,C,340258034004
1222236487,420,60,C,340311243211
1222276026,41,6,C,340130122003
1222255678,80,12,C,340130091002
1222236516,59,9,C,340258034002
1222268058,60,9,C,340258013002
1222256768,60,9,C,340258009002
1222302547,60,9,C,340258062023
1222265022,104,15,C,340311832002
1222259365,45,7,C,340311812003
1222236555,85,13,C,340155014032
1222263206,120,18,C,340170141023
1222244224,180,26,C,340170045002
1222301987,45,7,C,340170003003
1222290163,150,22,C,340350538011
1222293440,100,15,C,340130191004
1222265870,100,15,C,340130173012
1222276688,19,3,C,340130050002
1222251051,100,15,C,340258111022
1222251052,100,15,C,340258113031
1222251054,100,15,C,340258111022
1222251053,100,15,C,340258115011
1222251056,100,15,C,340258114022
1222255385,100,15,C,340350519002
1222279421,124,18,C,340390382012
1222280342,60,9,C,340210039031
1222261562,77,11,C,340270434012
1222261563,71,11,C,340270434021
1222261565,82,12,C,340270434013
1222261564,74,11,C,340270433021
1222239343,75,11,C,340312461014
1222236751,150,22,C,340270425001
1222279259,45,7,C,340270423011
1222266670,85,13,C,340270450002
1222266671,100,15,C,340270449002
1222266672,91,13,C,340270448001
1222265017,94,14,C,340311827001
1222234097,100,15,C,340270446011
1222268470,35,5,C,340270453003
1222327131,24,4,C,340373717001
1222266126,30,5,C,340130023001
1222244893,80,12,C,340258051002
1222244894,93,14,C,340258122001
1222279242,130,19,C,340258028001
1222263691,60,9,C,340258006015
1222262302,60,9,C,340258009003
1222235363,72,11,C,340258008001
1222302128,60,9,C,340258014001
1222280453,75,11,C,340210013001
1222268852,35,5,C,340311802023
1222246174,80,12,C,340030303005
1222236488,70,10,C,340311244023
1222290109,80,12,C,340311248003
1222236492,43,7,C,340311246022
1222345421,114,17,C,340311243214
1222302574,60,9,C,340311243222
1222345422,60,9,C,340311245002
1222302064,200,29,C,340311250005
1222236489,180,26,C,340311249003
1222265113,30,5,C,340010105063
1222249441,143,21,C,340210027011
1222314739,65,10,C,340390312004
1222290142,121,18,C,340170020002
1222302758,60,9,C,340170041022
1222302045,60,9,C,340170055001
1222302973,100,15,C,340170008001
1222290100,60,9,C,340170044001
1222302913,250,36,C,340170065001
1222302059,183,27,C,340170012011
1222277055,180,26,C,340170065002
1222236529,100,15,C,340311756023
1222268861,84,12,C,340258074005
1222290145,130,19,C,340170001002
1222302972,161,23,C,340170007001
1222302008,60,9,C,340170068002
1222302572,100,15,C,340170040002
1222290187,223,32,C,340170072002
1222302047,60,9,C,340170059005
1222302009,100,15,C,340170061003
1222302029,100,15,C,340170054002
1222302073,562,81,C,340170075003
1222302723,60,9,C,340170049001
1222290146,100,15,C,340170018001
1222290160,147,21,C,340170046001
1222302976,100,15,C,340170041021
1222277064,150,22,C,340170004002
1222302030,60,9,C,340170027001
1222235528,60,9,C,340210026022
1222272850,15,3,C,340311540024
1222264308,41,6,C,340350537061
1222258617,120,18,C,340210042012
1222273872,300,43,C,340311828002
1222257190,70,10,C,340230017013
1222257249,60,9,C,340230016003
1222278962,100,15,C,340230014155
1222277826,73,11,C,340230017023
1222250348,60,9,C,340230019033
1222246239,120,18,C,340330210001
1222279716,60,9,C,340057038012
1222260646,90,13,C,340170190002
1222345423,170,25,C,340170188002
1222261561,97,14,C,340270438001
1222290648,50,8,C,340010105013
1222290649,50,8,C,340010105063
1222242734,21,3,C,340030235024
1222250322,120,18,C,340170115002
1222265452,95,14,C,340170107003
1222290183,189,27,C,340170106001
1222260011,120,18,C,340170114003
1222257183,90,13,C,340170108003
1222250983,120,18,C,340170104001
1222277813,79,12,C,340170105001
1222279052,120,18,C,340170101002
1222252244,106,16,C,340170112003
1222262920,86,13,C,340170109001
1222250972,120,18,C,340170191002
1222250969,268,39,C,340170186001
1222242150,30,5,C,340230080014
1222302472,60,9,C,340230019012
1222252246,50,8,C,340230015024
1222251949,125,18,C,340230014102
1222263800,180,26,C,340230080014
1222260178,150,22,C,340230079061
1222246453,52,8,C,340373746003
1222263801,60,9,C,340230078012
1222263802,60,9,C,340230078052
1222310994,50,8,C,340270418031
1222293285,30,5,C,340170324003
1222266814,30,5,C,340170158022
1222263804,60,9,C,340230077031
1222252532,53,8,C,340170177002
1222326624,83,12,C,340057030001
1222302538,60,9,C,340230078062
1222274416,120,18,C,340190113012
1222242513,100,15,C,340057038045
1222274713,165,24,C,340297229001
1222276154,75,11,C,340170045002
1222240381,85,13,C,340170324002
1222245711,71,11,C,340130213001
1222236838,120,18,C,340057029152
1222249846,90,13,C,340258007012
1222250002,75,11,C,340130179002
1222278277,100,15,C,340130173021
1222250607,100,15,C,340130207005
1222317954,40,6,C,340230007024
1222312109,120,18,C,340230004043
1222318632,150,22,C,340230004032
1222310366,100,15,C,340230007024
1222311071,127,19,C,340230007023
1222315225,50,8,C,340230005021
1222311347,50,8,C,340230004044
1222266661,75,11,C,340230061015
1222266665,100,15,C,340230061032
1222245048,67,10,C,340057037002
1222280598,75,11,C,340030101003
1222241071,104,15,C,340130128003
1222241072,60,9,C,340130131002
1222302606,94,14,C,340130120001
1222302117,60,9,C,340130130001
1222270960,90,13,C,340130198002
1222273995,161,23,C,340350526012
1222235526,81,12,C,340210029021
1222241076,120,18,C,340130126003
1222241080,54,8,C,340130122003
1222270170,100,15,C,340076054001
1222317763,95,14,C,340230007022
1222320911,127,19,C,340230006032
1222258391,60,9,C,340230061033
1222275316,100,15,C,340190110014
1222293335,150,22,C,340230035001
1222293333,82,12,C,340230036001
1222235525,95,14,C,340210028002
1222235633,113,17,C,340030591005
1222255217,122,18,C,340258007022
1222233276,125,18,C,340076009003
1222233275,120,18,C,340076010004
1222275314,100,15,C,340390339001
1222293442,100,15,C,340130192001
1222235723,73,11,C,340030235011
1222238610,57,9,C,340210030093
1222260336,75,11,C,340076002001
1222320916,100,15,C,340076083031
1222248289,100,15,C,340076074011
1222248292,100,15,C,340076083021
1222257929,94,14,C,340270447021
1222302727,100,15,C,340076092011
1222248287,200,29,C,340076083043
1222248288,100,15,C,340076084012
1222249440,100,15,C,340210027023
1222290126,81,12,C,340010117021
1222242063,49,7,C,340010124021
1222279231,70,10,C,340297311023
1222252596,60,9,C,340155017013
1222261566,91,13,C,340270437002
1222293386,60,9,C,340270447022
1222302717,100,15,C,340155002024
1222345424,85,13,C,340270435002
1222302061,200,29,C,340311801001
1222280522,60,9,C,340130193001
1222274467,208,30,C,340258100013
1222302715,130,19,C,340155002031
1222278291,15,3,C,340030154004
1222260278,69,10,C,340030333002
1222261940,62,9,C,340311801003
1222235527,114,17,C,340210025002
1222267930,42,6,C,340030542001
1222279778,45,7,C,340155010022
1222279488,60,9,C,340155010032
1222273887,25,4,C,340390355007
1222293470,111,16,C,340057028032
1222293471,60,9,C,340057028021
1222293482,60,9,C,340057028082
1222293479,156,23,C,340057028111
1222290048,26,4,C,340312366022
1222259364,60,9,C,340390315002
1222279906,65,10,C,340390321002
1222233143,60,9,C,340390320021
1222278816,100,15,C,340076092043
1222278817,100,15,C,340076092013
1222278818,75,11,C,340076092052
1222278819,200,29,C,340076092031
1222274484,170,25,C,340076035011
1222276717,60,9,C,340076112001
1222290662,100,15,C,340010114012
1222248166,150,22,C,340155014023
1222266662,100,15,C,340230062072
1222266663,100,15,C,340230061042
1222240877,99,15,C,340350529032
1222251050,100,15,C,340258112001
1222302643,100,15,C,340155014031
1222274342,122,18,C,340190103003
1222270954,55,8,C,340130199001
1222270953,60,9,C,340130190004
1222269873,72,11,C,340130197001
1222309818,300,43,C,340010118021
1222234170,75,11,C,340330201001
1222249024,83,12,C,340297340022
1222314863,100,15,C,340010117011
1222312882,220,32,C,340010118043
1222274869,75,11,C,340311818001
1222232884,120,18,C,340030490013
1222263797,30,5,C,340230078061
1222293535,60,9,C,340130199001
1222240252,104,15,C,340270418031
1222266929,118,17,C,340270446023
1222260855,73,11,C,340210029032
1222270767,128,19,C,340010128013
1222238995,60,9,C,340297310021
1222260753,60,9,C,340057038022
1222270955,141,21,C,340130196005
1222270159,90,13,C,340076035012
1222269633,55,8,C,340390384004
1222257786,45,7,C,340297130001
1222290781,285,41,C,340130081002
1222276172,132,19,C,340390372001
1222274410,170,25,C,340030023001
1222261054,108,16,C,340130210004
1222261063,100,15,C,340130210001
1222251154,60,9,C,340190104001
1222274423,167,24,C,340210043013
1222276415,256,37,C,340030521003
1222262030,97,14,C,340270462981
1222274578,30,5,C,340030600004
1222293383,30,5,C,340190115003
1222267538,50,8,C,340297311021
1222293445,176,26,C,340230009011
1222247731,30,5,C,340170008002
1222241945,49,7,C,340230084042
1222245650,110,16,C,340390385003
1222257883,168,24,C,340110409025
1222270231,52,8,C,340297350022
1222274718,162,24,C,340057027003
1222237209,84,12,C,340190113012
1222241532,100,15,C,340170142001
1222302561,60,9,C,340090203022
1222237837,55,8,C,340130100003
1222270739,65,10,C,340010118021
1222274736,180,26,C,340230085012
1222275108,54,8,C,340030463004
1222274945,135,20,C,340155012023
1222270956,81,12,C,340130194001
1222257800,40,6,C,340311244012
1222274744,180,26,C,340210033022
1222233886,179,26,C,340110406001
1222238168,54,8,C,340230070003
1222260660,41,6,C,340270402001
1222258817,39,6,C,340170160001
1222263798,30,5,C,340230078052
1222263803,60,9,C,340230078043
1222345425,37,6,C,340210037032
1222236672,69,10,C,340390328004
1222234081,60,9,C,340270410005
1222274425,150,22,C,340270418032
1222258575,55,8,C,340270457041
1222245184,145,21,C,340311822002
1222245183,154,22,C,340311818002
1222251792,45,7,C,340258039003
1222274785,175,25,C,340270416031
1222257755,86,13,C,340270427002
1222302007,240,35,C,340258113041
1222263576,26,4,C,340373733001
1222232477,27,4,C,340258070035
1222274487,135,20,C,340258024003
1222273838,60,9,C,340270454024
1222267988,126,18,C,340230034012
1222255471,87,13,C,340030174003
1222274743,230,33,C,340230089002
1222273394,30,5,C,340030340003
1222235560,93,14,C,340076075023
1222274433,184,27,C,340297229001
1222236866,36,6,C,340170192002
1222261064,60,9,C,340130171001
1222345426,192,28,C,340311244024
1222265186,82,12,C,340230023011
1222252595,30,5,C,340155017022
1222295346,60,9,C,340170053001
1222238722,94,14,C,340170162002
1222269759,116,17,C,340297111003
1222302106,22,4,C,340312641011
1222264296,108,16,C,340312568021
1222269738,45,7,C,340190115001
1222345427,140,20,C,340030242003
1222268565,39,6,C,340230060022
1222241792,60,9,C,340390373003
1222280653,40,6,C,340155008001
1222237509,14,2,C,340390393004
1222255978,92,14,C,340230031022
1222302042,180,26,C,340110305011
1222249183,60,9,C,340258065022
1222243157,144,21,C,340210022005
1222319396,84,12,C,340297172003
1222235730,114,17,C,340030035003
1222259948,100,15,C,340230014122
1222260877,55,8,C,340190110022
1222243354,127,19,C,340311818001
1222274503,130,19,C,340030191032
1222235736,40,6,C,340297310021
1222345428,60,9,C,340030181002
1222279246,60,9,C,340297201011
1222318937,60,9,C,340297202021
1222290651,60,9,C,340297202052
1222267466,56,8,C,340010110002
1222248900,96,14,C,340155014051
1222276715,64,10,C,340076079002
1222274741,181,26,C,340230006063
1222268812,93,14,C,340258023002
1222236531,270,39,C,340312642002
1222278814,100,15,C,340076092053
1222265685,73,11,C,340230081011
1222241953,51,8,C,340390339001
1222290182,187,27,C,340170155002
1222252426,163,24,C,340270423011
1222290658,100,15,C,340155012022
1222252070,60,9,C,340390328004
1222254311,22,4,C,340170027002
1222274402,110,16,C,340258007022
1222241055,105,15,C,340076043001
1222262122,58,9,C,340230027013
1222275392,30,5,C,340230015023
1222267085,180,26,C,340230062032
1222309896,30,5,C,340010118024
1222246516,110,16,C,340130217021
1222275317,23,4,C,340190115001
1222302040,180,26,C,340110305021
1222267887,195,28,C,340030462001
1222267885,93,14,C,340030463003
1222267886,175,25,C,340030462002
1222259473,97,14,C,340190111002
1222274432,155,23,C,340297220012
1222260754,72,11,C,340270427003
1222248059,95,14,C,340312462032
1222257775,60,9,C,340350543002
1222274724,145,21,C,340030313001
1222246477,69,10,C,340130174001
1222266597,49,7,C,340210042015
1222302043,180,26,C,340110305013
1222276084,52,8,C,340210014011
1222279178,105,15,C,340030612002
1222265259,79,12,C,340330204001
1222273714,30,5,C,340057030001
1222260636,48,7,C,340130013001
1222290141,117,17,C,340030490023
1222302031,67,10,C,340110303003
1222260375,73,11,C,340230014172
1222246571,49,7,C,340190110013
1222245720,52,8,C,340311814002
1222314958,42,6,C,340170008001
1222318742,60,9,C,340155024004
1222260957,147,21,C,340130170003
1222273997,75,11,C,340130209023
1222274035,30,5,C,340297142004
1222262188,215,31,C,340030411005
1222269337,75,11,C,340210030062
1222234160,82,12,C,340311824002
1222234137,89,13,C,340030351005
1222237565,120,18,C,340030562003
1222302041,180,26,C,340110304004
1222243073,60,9,C,340010112023
1222258177,87,13,C,340155002031
1222302597,90,13,C,340110305022
1222261785,39,6,C,340010102003
1222249633,42,6,C,340170008001
1222240614,53,8,C,340230062053
1222274479,140,20,C,340230062072
1222261069,100,15,C,340130161004
1222263464,90,13,C,340258012001
1222272298,78,12,C,340130188004
1222345429,113,17,C,340390314001
1222250968,60,9,C,340170189001
1222274681,108,16,C,340170177002
1222232607,37,6,C,340350538041
1222257751,30,5,C,340311759001
1222242534,175,25,C,340350526033
1222243072,60,9,C,340010107004
1222246425,135,20,C,340258097011
1222255216,80,12,C,340270412001
1222232785,27,4,C,340155012012
1222309481,112,16,C,340130100002
1222274504,81,12,C,340030452003
1222255605,20,3,C,340170008001
1222275861,36,6,C,340130193003
1222302716,100,15,C,340155002011
1222247682,60,9,C,340230056023
1222257787,52,8,C,340297111003
1222274618,26,4,C,340390336003
1222257624,65,10,C,340390340002
1222273206,75,11,C,340030034022
1222293454,98,14,C,340130216021
1222275653,180,26,C,340350526011
1222245368,90,13,C,340030423023
1222279318,45,7,C,340076012001
1222267086,180,26,C,340297135001
1222302651,100,15,C,340311433004
1222255189,222,32,C,340030154001
1222264948,100,15,C,340270462012
1222253512,90,13,C,340057028101
1222268862,100,15,C,340190113012
1222302966,240,35,C,340312461011
1222266090,60,9,C,340390388004
1222254328,23,4,C,340170164003
1222249153,79,12,C,340373717002
1222277803,60,9,C,340270428004
1222239891,51,8,C,340170159004
1222277223,15,3,C,340170177001
1222269761,138,20,C,340350537071
1222275158,83,12,C,340230056021
1222250088,240,35,C,340270449001
1222273414,60,9,C,340057038033
1222253487,60,9,C,340076082102
1222267943,100,15,C,340130204004
1222248647,90,13,C,340030482001
1222275720,116,17,C,340076075022
1222243914,69,10,C,340130123001
1222234375,60,9,C,340311825001
1222258599,37,6,C,340410322004
1222310321,190,28,C,340170067001
1222269700,54,8,C,340090203013
