fipstate,naics,emp,est,n<5,e<5,n5_9,e5_9,n10_19,e10_19,n20_49,e20_49,n50_99,e50_99,n100_249,e100_249,n250_499,e250_499,n500_999,e500_999,n1000,e1000
36,6232,83298,4312,625,1241,1088,7749,1608,21499,825,23092,88,6105,46,7154,21,6941,6,3709,5,5808
36,62321,64902,3570,495,1002,913,6527,1374,18309,676,18579,55,3817,32,5143,19,6466,3,1623,3,3436
36,623210,64902,3570,495,1002,913,6527,1374,18309,676,18579,55,3817,32,5143,19,6466,3,1623,3,3436
36,62322,18396,742,130,239,175,1222,234,3190,149,4513,33,2288,14,2011,0,0,3,2086,0,0
36,623220,18396,742,130,239,175,1222,234,3190,149,4513,33,2288,14,2011,0,0,3,2086,0,0
36,6233,32944,664,102,184,54,367,82,1182,200,6927,139,9584,76,10444,9,3072,0,0,0,0
36,62331,32944,664,102,184,54,367,82,1182,200,6927,139,9584,76,10444,9,3072,0,0,0,0
36,623311,8184,102,11,15,6,42,11,157,24,878,28,2037,15,2400,6,1990,0,0,0,0
36,623312,24760,562,91,169,48,325,71,1025,176,6049,111,7547,61,8044,3,1082,0,0,0,0
36,6239,13180,278,30,51,47,343,93,1263,57,1628,17,1209,20,2971,11,3546,3,2169,0,0
36,62399,13180,278,30,51,47,343,93,1263,57,1628,17,1209,20,2971,11,3546,3,2169,0,0
36,623990,13180,278,30,51,47,343,93,1263,57,1628,17,1209,20,2971,11,3546,3,2169,0,0
36,624,377956,13385,5657,10005,2033,13719,2227,30837,2193,67703,697,47950,391,58140,97,33162,49,32544,41,83896
36,6241,249663,5409,1933,3439,911,6190,895,12236,846,26549,399,28216,265,39824,80,27777,45,30246,35,75186
36,62411,26158,885,306,559,149,1020,157,2158,154,4721,61,4272,42,6118,13,4367,0,0,0,0
36,624110,26158,885,306,559,149,1020,157,2158,154,4721,61,4272,42,6118,13,4367,0,0,0,0
36,62412,174940,2489,785,1430,445,3023,406,5497,372,12022,205,14828,154,23322,51,17862,40,26516,31,70440
36,624120,174940,2489,785,1430,445,3023,406,5497,372,12022,205,14828,154,23322,51,17862,40,26516,31,70440
36,62419,48565,2035,842,1450,317,2147,332,4581,320,9806,133,9116,69,10384,16,5548,3,2227,3,3306
36,624190,48565,2035,842,1450,317,2147,332,4581,320,9806,133,9116,69,10384,16,5548,3,2227,3,3306
36,6242,25661,1252,422,821,201,1375,282,3855,234,7228,76,5102,31,4508,4,1452,0,0,0,0
36,62421,3150,263,140,261,37,244,40,543,33,1028,11,771,0,0,0,0,0,0,0,0
36,624210,3150,263,140,261,37,244,40,543,33,1028,11,771,0,0,0,0,0,0,0,0
36,62422,20579,928,248,504,160,1105,236,3221,193,5935,62,4114,24,3448,3,932,0,0,0,0
36,624221,11843,437,79,168,60,438,120,1659,122,3752,41,2664,13,2075,0,0,0,0,0,0
36,624229,8736,491,169,336,100,667,116,1562,71,2183,21,1450,11,1373,0,0,0,0,0,0
36,62423,1932,61,34,56,4,26,6,91,8,265,3,217,5,757,0,0,0,0,0,0
36,624230,1932,61,34,56,4,26,6,91,8,265,3,217,5,757,0,0,0,0,0,0
36,6243,17924,399,122,225,61,430,67,958,71,2394,36,2478,35,5659,4,1292,0,0,3,4488
36,62431,17924,399,122,225,61,430,67,958,71,2394,36,2478,35,5659,4,1292,0,0,3,4488
36,624310,17924,399,122,225,61,430,67,958,71,2394,36,2478,35,5659,4,1292,0,0,3,4488
36,6244,84708,6325,3180,5520,860,5724,983,13788,1042,31532,186,12154,60,8149,9,2641,0,0,3,4222
36,62441,84708,6325,3180,5520,860,5724,983,13788,1042,31532,186,12154,60,8149,9,2641,0,0,3,4222
36,624410,84708,6325,3180,5520,860,5724,983,13788,1042,31532,186,12154,60,8149,9,2641,0,0,3,4222
36,71,187110,13733,9177,10214,1501,9775,1161,15991,1098,35046,476,33172,229,34104,65,22239,18,11904,8,14665
36,711,70268,7560,6173,6033,533,3402,318,4272,262,8195,165,11570,67,10337,26,9336,12,8250,4,8873
36,7111,23307,1505,1000,1146,163,1068,114,1551,110,3462,73,5271,34,5150,9,3023,0,0,0,0
36,71111,17027,751,426,435,77,522,67,945,88,2869,61,4353,25,3677,5,1590,0,0,0,0
36,711110,17027,751,426,435,77,522,67,945,88,2869,61,4353,25,3677,5,1590,0,0,0,0
36,71112,2454,119,63,78,18,130,16,213,13,327,4,372,3,510,0,0,0,0,0,0
36,711120,2454,119,63,78,18,130,16,213,13,327,4,372,3,510,0,0,0,0,0,0
36,71113,3427,612,491,604,68,416,30,382,9,266,8,546,5,850,0,0,0,0,0,0
36,711130,3427,612,491,604,68,416,30,382,9,266,8,546,5,850,0,0,0,0,0,0
36,71119,399,23,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,711190,399,23,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7112,8821,266,151,182,28,175,26,335,31,943,14,960,4,716,8,2977,4,2533,0,0
36,71121,8821,266,151,182,28,175,26,335,31,943,14,960,4,716,8,2977,4,2533,0,0
36,711211,3882,52,17,24,5,36,9,114,8,280,6,443,0,0,4,1538,0,0,0,0
36,711212,3501,45,28,18,0,0,0,0,5,160,3,212,0,0,4,1439,0,0,0,0
36,711219,1438,169,106,140,23,139,16,210,18,503,5,305,0,0,0,0,0,0,0,0
36,7113,24587,798,500,684,90,576,64,854,58,1844,51,3562,19,2986,7,2717,6,4391,3,6973
36,71131,20847,351,168,244,39,260,34,456,41,1338,39,2735,15,2332,7,2717,5,3792,3,6973
36,711310,20847,351,168,244,39,260,34,456,41,1338,39,2735,15,2332,7,2717,5,3792,3,6973
36,71132,3740,447,332,440,51,316,30,398,17,506,12,827,4,654,0,0,0,0,0,0
36,711320,3740,447,332,440,51,316,30,398,17,506,12,827,4,654,0,0,0,0,0,0
36,7114,5385,847,656,914,90,549,46,629,34,1110,12,834,8,1057,0,0,0,0,0,0
36,71141,5385,847,656,914,90,549,46,629,34,1110,12,834,8,1057,0,0,0,0,0,0
36,711410,5385,847,656,914,90,549,46,629,34,1110,12,834,8,1057,0,0,0,0,0,0
36,7115,8168,4144,3866,3107,162,1034,68,903,29,836,15,943,0,0,0,0,0,0,0,0
36,71151,8168,4144,3866,3107,162,1034,68,903,29,836,15,943,0,0,0,0,0,0,0,0
36,711510,8168,4144,3866,3107,162,1034,68,903,29,836,15,943,0,0,0,0,0,0,0,0
36,712,19339,647,324,581,116,758,70,954,61,1947,32,2263,29,3929,10,3312,3,1913,0,0
36,7121,19339,647,324,581,116,758,70,954,61,1947,32,2263,29,3929,10,3312,3,1913,0,0
36,71211,14793,471,244,437,85,553,46,640,38,1217,25,1806,23,3272,7,2406,0,0,0,0
36,712110,14793,471,244,437,85,553,46,640,38,1217,25,1806,23,3272,7,2406,0,0,0,0
36,71212,606,75,38,73,17,111,11,132,9,290,0,0,0,0,0,0,0,0,0,0
36,712120,606,75,38,73,17,111,11,132,9,290,0,0,0,0,0,0,0,0,0,0
36,71213,2860,51,15,23,7,44,7,104,8,251,7,457,3,299,0,0,0,0,0,0
36,712130,2860,51,15,23,7,44,7,104,8,251,7,457,3,299,0,0,0,0,0,0
36,71219,1080,50,27,48,7,50,6,78,6,189,0,0,3,358,0,0,0,0,0,0
36,712190,1080,50,27,48,7,50,6,78,6,189,0,0,3,358,0,0,0,0,0,0
36,713,97503,5526,2680,3600,852,5615,773,10765,775,24904,279,19339,133,19838,29,9591,3,1741,0,0
36,7131,4070,209,108,138,24,141,32,409,22,703,11,800,11,1545,0,0,0,0,0,0
36,71311,1031,31,18,26,0,0,4,57,4,137,0,0,0,0,0,0,0,0,0,0
36,713110,1031,31,18,26,0,0,4,57,4,137,0,0,0,0,0,0,0,0,0,0
36,71312,3039,178,90,112,23,136,28,352,18,566,10,708,9,1165,0,0,0,0,0,0
36,713120,3039,178,90,112,23,136,28,352,18,566,10,708,9,1165,0,0,0,0,0,0
36,7132,4077,93,46,102,30,186,6,66,3,99,0,0,3,467,0,0,0,0,0,0
36,71329,2444,91,46,102,30,186,6,66,3,99,0,0,3,467,0,0,0,0,0,0
36,713290,2444,91,46,102,30,186,6,66,3,99,0,0,3,467,0,0,0,0,0,0
36,7139,89356,5224,2526,3360,798,5288,735,10290,750,24102,267,18467,119,17826,27,8878,0,0,0,0
36,71391,8823,636,348,403,66,444,80,1187,91,2966,43,2864,8,959,0,0,0,0,0,0
36,713910,8823,636,348,403,66,444,80,1187,91,2966,43,2864,8,959,0,0,0,0,0,0
36,71392,2827,31,7,16,0,0,3,51,9,310,4,280,4,701,4,1469,0,0,0,0
36,713920,2827,31,7,16,0,0,3,51,9,310,4,280,4,701,4,1469,0,0,0,0
36,71393,1875,416,288,392,81,539,34,448,11,371,0,0,0,0,0,0,0,0,0,0
36,713930,1875,416,288,392,81,539,34,448,11,371,0,0,0,0,0,0,0,0,0,0
36,71394,61993,2688,1035,1477,423,2763,431,5980,498,16034,178,12386,98,14799,23,7409,0,0,0,0
36,713940,61993,2688,1035,1477,423,2763,431,5980,498,16034,178,12386,98,14799,23,7409,0,0,0,0
36,71395,4117,241,60,132,51,367,65,958,52,1664,12,864,0,0,0,0,0,0,0,0
36,713950,4117,241,60,132,51,367,65,958,52,1664,12,864,0,0,0,0,0,0,0,0
36,71399,9721,1212,788,940,177,1175,122,1666,89,2757,28,1948,8,1235,0,0,0,0,0,0
36,713990,9721,1212,788,940,177,1175,122,1666,89,2757,28,1948,8,1235,0,0,0,0,0,0
36,72,824003,55296,23560,41785,10371,69485,9614,133919,8698,263859,2264,148955,653,93044,86,29097,39,25736,11,18123
36,721,107843,3147,1289,1743,371,2496,512,7177,559,17076,198,13800,143,22109,48,16781,20,13540,7,13121
36,7211,104666,2613,905,1264,290,1987,474,6682,540,16559,190,13249,139,21483,48,16781,20,13540,7,13121
36,72111,90820,2344,712,1030,258,1778,453,6396,532,16351,188,13122,134,20600,47,16456,17,11110,3,3977
36,721110,90820,2344,712,1030,258,1778,453,6396,532,16351,188,13122,134,20600,47,16456,17,11110,3,3977
36,72112,11750,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2430,4,9144
36,721120,11750,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2430,4,9144
36,72119,2096,261,193,234,32,209,21,286,8,208,0,0,4,707,0,0,0,0,0,0
36,721191,682,169,126,170,23,160,14,191,6,161,0,0,0,0,0,0,0,0,0,0
36,721199,1414,92,67,64,9,49,7,95,0,0,0,0,4,707,0,0,0,0,0,0
36,7212,2620,413,300,353,57,353,29,383,16,441,7,464,4,626,0,0,0,0,0,0
36,72121,2620,413,300,353,57,353,29,383,16,441,7,464,4,626,0,0,0,0,0,0
36,721211,460,209,178,166,20,128,9,121,0,0,0,0,0,0,0,0,0,0,0,0
36,721214,2160,204,122,187,37,225,20,262,14,396,7,464,4,626,0,0,0,0,0,0
36,7213,557,121,84,126,24,156,9,112,3,76,0,0,0,0,0,0,0,0,0,0
36,72131,557,121,84,126,24,156,9,112,3,76,0,0,0,0,0,0,0,0,0,0
36,721310,557,121,84,126,24,156,9,112,3,76,0,0,0,0,0,0,0,0,0,0
36,722,716160,52149,22271,40042,10000,66989,9102,126742,8139,246783,2066,135155,510,70935,38,12316,19,12196,4,5002
36,7223,78472,4101,2024,2982,674,4775,582,8143,500,15762,186,13013,103,15189,15,5007,13,8599,4,5002
36,72231,54597,2376,950,1876,467,3362,396,5676,346,11027,132,9274,59,8717,13,4223,10,6788,3,3654
36,722310,54597,2376,950,1876,467,3362,396,5676,346,11027,132,9274,59,8717,13,4223,10,6788,3,3654
36,72232,22964,1269,663,847,178,1215,179,2384,147,4541,53,3672,43,6362,0,0,3,1811,0,0
36,722320,22964,1269,663,847,178,1215,179,2384,147,4541,53,3672,43,6362,0,0,3,1811,0,0
36,72233,911,456,411,259,29,198,7,83,7,194,0,0,0,0,0,0,0,0,0,0
36,722330,911,456,411,259,29,198,7,83,7,194,0,0,0,0,0,0,0,0,0,0
36,7224,30003,3389,1682,3388,856,5674,481,6471,304,8792,52,3297,12,1743,0,0,0,0,0,0
36,72241,30003,3389,1682,3388,856,5674,481,6471,304,8792,52,3297,12,1743,0,0,0,0,0,0
36,722410,30003,3389,1682,3388,856,5674,481,6471,304,8792,52,3297,12,1743,0,0,0,0,0,0
36,7225,607685,44659,18565,33672,8470,56540,8039,112128,7335,222229,1828,118845,395,54003,21,6671,6,3597,0,0
36,72251,607685,44659,18565,33672,8470,56540,8039,112128,7335,222229,1828,118845,395,54003,21,6671,6,3597,0,0
36,722511,345395,20346,7165,12170,3865,26140,3873,54012,3825,117564,1264,82768,337,46136,13,4102,4,2503,0,0
36,722513,200898,17931,8672,17480,3321,21727,2593,36138,2780,85527,517,32937,44,5679,4,1410,0,0,0,0
36,722514,3227,272,118,230,69,504,48,615,28,752,6,407,0,0,0,0,0,0,0,0
36,722515,58165,6110,2610,3792,1215,8169,1525,21363,702,18386,41,2733,13,2017,0,0,0,0,0,0
36,81,397119,58620,39349,70625,10763,70608,5353,70904,2319,66994,514,34549,228,34293,66,21554,23,15005,5,12587
36,811,60378,12441,8803,16012,2221,14422,987,12867,363,10461,51,3307,11,1609,4,1104,0,0,0,0
36,8111,46492,9505,6537,12511,1846,11976,807,10494,280,8089,30,1906,0,0,0,0,0,0,0,0
36,81111,22221,5821,4392,8720,1079,6781,267,3394,71,1984,11,746,0,0,0,0,0,0,0,0
36,811111,20826,5452,4120,8174,1010,6357,243,3082,67,1871,11,746,0,0,0,0,0,0,0,0
36,811112,267,72,49,86,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,811113,724,191,143,305,32,197,15,193,0,0,0,0,0,0,0,0,0,0,0,0
36,811118,404,106,80,155,17,110,7,93,0,0,0,0,0,0,0,0,0,0,0,0
36,81112,14548,2385,1418,2647,517,3421,330,4307,110,3045,7,377,0,0,0,0,0,0,0,0
36,811121,13104,2113,1233,2277,477,3155,294,3858,100,2733,6,330,0,0,0,0,0,0,0,0
36,811122,1444,272,185,370,40,266,36,449,10,312,0,0,0,0,0,0,0,0,0,0
36,81119,9723,1299,727,1144,250,1774,210,2793,99,3060,12,783,0,0,0,0,0,0,0,0
36,811191,1835,238,81,188,90,685,61,757,6,205,0,0,0,0,0,0,0,0,0,0
36,811192,7321,901,510,742,147,1005,144,1971,88,2707,11,727,0,0,0,0,0,0,0,0
36,811198,567,160,136,214,13,84,5,65,5,148,0,0,0,0,0,0,0,0,0,0
36,8112,4517,683,504,795,94,616,44,585,29,853,4,326,6,761,0,0,0,0,0,0
36,81121,4517,683,504,795,94,616,44,585,29,853,4,326,6,761,0,0,0,0,0,0
36,811211,1641,126,89,147,20,132,6,84,4,136,0,0,4,476,0,0,0,0,0,0
36,811212,1143,301,242,374,38,255,9,116,10,256,0,0,0,0,0,0,0,0,0,0
36,811213,576,106,76,116,16,104,10,144,3,113,0,0,0,0,0,0,0,0,0,0
36,811219,1157,150,97,158,20,125,19,241,12,348,0,0,0,0,0,0,0,0,0,0
36,8113,5090,805,542,902,129,851,75,1007,45,1302,12,749,0,0,0,0,0,0,0,0
36,81131,5090,805,542,902,129,851,75,1007,45,1302,12,749,0,0,0,0,0,0,0,0
36,811310,5090,805,542,902,129,851,75,1007,45,1302,12,749,0,0,0,0,0,0,0,0
36,8114,4279,1448,1220,1804,152,979,61,781,9,217,5,326,0,0,0,0,0,0,0,0
36,81141,1027,381,318,462,47,303,13,156,0,0,0,0,0,0,0,0,0,0,0,0
36,811411,138,68,61,91,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,811412,889,313,257,371,40,256,13,156,0,0,0,0,0,0,0,0,0,0,0,0
36,81142,1036,285,234,354,28,190,19,241,3,79,0,0,0,0,0,0,0,0,0,0
36,811420,1036,285,234,354,28,190,19,241,3,79,0,0,0,0,0,0,0,0,0,0
36,81143,357,148,136,203,7,35,4,53,0,0,0,0,0,0,0,0,0,0,0,0
36,811430,357,148,136,203,7,35,4,53,0,0,0,0,0,0,0,0,0,0,0,0
36,81149,1859,634,532,785,70,451,25,331,4,97,3,195,0,0,0,0,0,0,0,0
36,811490,1859,634,532,785,70,451,25,331,4,97,3,195,0,0,0,0,0,0,0,0
36,812,125259,25553,18182,31753,4489,29108,1970,26013,752,21172,103,6896,49,7186,5,1423,3,1708,0,0
36,8121,69283,15164,10569,18041,2870,18695,1237,16259,424,11479,55,3663,9,1146,0,0,0,0,0,0
36,81211,55368,12391,8599,14907,2445,15928,1013,13158,286,7809,43,2884,5,682,0,0,0,0,0,0
36,812111,2636,1004,887,1372,85,548,20,254,11,272,0,0,0,0,0,0,0,0,0,0
36,812112,33200,7108,5038,8118,1212,7991,594,7872,222,6207,38,2520,4,492,0,0,0,0,0,0
36,812113,19532,4279,2674,5417,1148,7389,399,5032,53,1330,5,364,0,0,0,0,0,0,0,0
36,81219,13915,2773,1970,3134,425,2767,224,3101,138,3670,12,779,4,464,0,0,0,0,0,0
36,812191,1755,168,72,132,23,149,30,407,43,1067,0,0,0,0,0,0,0,0,0,0
36,812199,12160,2605,1898,3002,402,2618,194,2694,95,2603,12,779,4,464,0,0,0,0,0,0
36,8122,7881,1478,988,1834,289,1879,138,1878,56,1650,4,322,3,318,0,0,0,0,0,0
36,81221,5053,1045,677,1389,232,1500,112,1539,24,625,0,0,0,0,0,0,0,0,0,0
36,812210,5053,1045,677,1389,232,1500,112,1539,24,625,0,0,0,0,0,0,0,0,0,0
36,81222,2828,433,311,445,57,379,26,339,32,1025,4,322,3,318,0,0,0,0,0,0
36,812220,2828,433,311,445,57,379,26,339,32,1025,4,322,3,318,0,0,0,0,0,0
36,8123,22784,4958,4105,7680,524,3234,180,2392,98,2987,24,1579,23,3550,3,872,0,0,0,0
36,81231,6274,2290,2042,3732,186,1091,47,601,11,288,0,0,0,0,0,0,0,0,0,0
36,812310,6274,2290,2042,3732,186,1091,47,601,11,288,0,0,0,0,0,0,0,0,0,0
36,81232,11081,2548,2033,3897,324,2056,108,1414,68,2119,9,487,4,472,0,0,0,0,0,0
36,812320,11081,2548,2033,3897,324,2056,108,1414,68,2119,9,487,4,472,0,0,0,0,0,0
36,81233,5429,120,30,51,14,87,25,377,19,580,13,945,18,2899,0,0,0,0,0,0
36,812331,3583,69,20,37,7,47,17,261,7,203,4,263,13,2282,0,0,0,0,0,0
36,812332,1846,51,10,14,7,40,8,116,12,377,9,682,5,617,0,0,0,0,0,0
36,8129,25311,3953,2520,4198,806,5300,415,5484,174,5056,20,1332,14,2172,0,0,0,0,0,0
36,81291,6571,1183,778,1225,219,1444,119,1568,59,1727,7,446,0,0,0,0,0,0,0,0
36,812910,6571,1183,778,1225,219,1444,119,1568,59,1727,7,446,0,0,0,0,0,0,0,0
36,81292,387,89,62,96,16,113,9,107,0,0,0,0,0,0,0,0,0,0,0,0
36,812921,341,70,45,64,14,99,9,107,0,0,0,0,0,0,0,0,0,0,0,0
36,812922,46,19,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,81293,13548,1467,704,1618,437,2877,223,2929,81,2347,10,729,8,1279,0,0,0,0,0,0
36,812930,13548,1467,704,1618,437,2877,223,2929,81,2347,10,729,8,1279,0,0,0,0,0,0
36,81299,4805,1214,976,1259,134,866,64,880,32,911,3,157,5,732,0,0,0,0,0,0
36,812990,4805,1214,976,1259,134,866,64,880,32,911,3,157,5,732,0,0,0,0,0,0
36,813,211482,20626,12364,22860,4053,27078,2396,32024,1204,35361,360,24346,168,25498,57,19027,19,12701,5,12587
36,8131,80728,8413,4944,9945,1757,11415,940,12701,517,15441,172,11793,58,8807,17,5468,8,5158,0,0
36,81311,80728,8413,4944,9945,1757,11415,940,12701,517,15441,172,11793,58,8807,17,5468,8,5158,0,0
36,813110,80728,8413,4944,9945,1757,11415,940,12701,517,15441,172,11793,58,8807,17,5468,8,5158,0,0
36,8132,32254,1945,1340,2259,250,1594,137,1787,120,3285,47,3336,32,4859,12,4386,4,2982,3,7766
36,81321,32254,1945,1340,2259,250,1594,137,1787,120,3285,47,3336,32,4859,12,4386,4,2982,3,7766
36,813211,18305,1297,948,1563,145,908,86,1136,64,1779,20,1450,19,2952,10,3587,4,2982,0,0
36,813212,10650,375,215,415,63,410,32,389,39,1069,15,1077,8,1079,0,0,0,0,0,0
36,813219,3299,273,177,281,42,276,19,262,17,437,12,809,5,828,0,0,0,0,0,0
36,8133,20698,1447,835,1587,253,1695,187,2507,112,3292,24,1659,28,4584,6,1736,0,0,0,0
36,81331,20698,1447,835,1587,253,1695,187,2507,112,3292,24,1659,28,4584,6,1736,0,0,0,0
36,813311,9061,359,200,388,59,397,52,718,23,724,6,429,15,2390,3,972,0,0,0,0
36,813312,5698,478,255,458,93,627,63,849,48,1308,9,618,7,1074,3,764,0,0,0,0
36,813319,5939,610,380,741,101,671,72,940,41,1260,9,612,6,1120,0,0,0,0,0,0
36,8134,16195,1431,796,1523,322,2086,154,2044,87,2736,48,3135,17,2482,7,2189,0,0,0,0
36,81341,16195,1431,796,1523,322,2086,154,2044,87,2736,48,3135,17,2482,7,2189,0,0,0,0
36,813410,16195,1431,796,1523,322,2086,154,2044,87,2736,48,3135,17,2482,7,2189,0,0,0,0
36,8139,61607,7390,4449,7546,1471,10288,978,12985,368,10607,69,4423,33,4766,15,5248,6,3966,0,0
36,81391,5892,678,434,786,124,791,52,677,49,1584,11,679,7,1053,0,0,0,0,0,0
36,813910,5892,678,434,786,124,791,52,677,49,1584,11,679,7,1053,0,0,0,0,0,0
36,81392,6058,436,266,469,72,489,40,512,33,1022,12,788,8,898,4,1342,0,0,0,0
36,813920,6058,436,266,469,72,489,40,512,33,1022,12,788,8,898,4,1342,0,0,0,0
36,81393,15710,1078,431,834,279,1819,212,2939,108,3224,28,1854,13,1953,5,1819,0,0,0,0
36,813930,15710,1078,431,834,279,1819,212,2939,108,3224,28,1854,13,1953,5,1819,0,0,0,0
36,81394,518,149,114,117,23,147,7,96,4,108,0,0,0,0,0,0,0,0,0,0
36,813940,518,149,114,117,23,147,7,96,4,108,0,0,0,0,0,0,0,0,0,0
36,81399,33429,5049,3204,5340,973,7042,667,8761,174,4669,17,1052,5,862,5,1765,3,2160,0,0
36,813990,33429,5049,3204,5340,973,7042,667,8761,174,4669,17,1052,5,862,5,1765,3,2160,0,0
36,99,892,895,867,640,20,123,6,81,0,0,0,0,0,0,0,0,0,0,0,0
37,11,4925,813,491,882,181,1179,98,1268,35,920,5,327,3,349,0,0,0,0,0,0
37,113,2918,487,257,526,137,904,74,950,18,452,0,0,0,0,0,0,0,0,0,0
37,1131,132,17,10,15,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0
37,11311,132,17,10,15,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0
37,113110,132,17,10,15,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0
37,1132,68,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11321,68,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,113210,68,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1133,2718,462,243,502,134,885,69,883,15,362,0,0,0,0,0,0,0,0,0,0
37,11331,2718,462,243,502,134,885,69,883,15,362,0,0,0,0,0,0,0,0,0,0
37,113310,2718,462,243,502,134,885,69,883,15,362,0,0,0,0,0,0,0,0,0,0
37,114,44,22,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1141,32,19,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11411,32,19,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,114111,25,13,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,114112,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1142,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,11421,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,114210,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,115,1963,304,214,331,43,266,23,308,17,468,4,241,3,349,0,0,0,0,0,0
37,1151,1059,99,53,85,17,99,17,226,6,164,4,241,0,0,0,0,0,0,0,0
37,11511,1059,99,53,85,17,99,17,226,6,164,4,241,0,0,0,0,0,0,0,0
37,115111,121,21,5,11,13,74,3,36,0,0,0,0,0,0,0,0,0,0,0,0
37,115112,253,39,25,36,3,21,7,90,4,106,0,0,0,0,0,0,0,0,0,0
37,115113,7,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,115114,525,18,7,9,0,0,4,58,0,0,3,181,0,0,0,0,0,0,0,0
37,115115,111,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,115116,42,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1152,405,123,102,162,13,78,3,39,5,126,0,0,0,0,0,0,0,0,0,0
37,11521,405,123,102,162,13,78,3,39,5,126,0,0,0,0,0,0,0,0,0,0
37,115210,405,123,102,162,13,78,3,39,5,126,0,0,0,0,0,0,0,0,0,0
37,1153,499,82,59,84,13,89,3,43,6,178,0,0,0,0,0,0,0,0,0,0
37,11531,499,82,59,84,13,89,3,43,6,178,0,0,0,0,0,0,0,0,0,0
37,115310,499,82,59,84,13,89,3,43,6,178,0,0,0,0,0,0,0,0,0,0
37,21,3634,190,54,85,36,237,37,527,52,1521,8,540,0,0,0,0,0,0,0,0
37,211,42,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2111,42,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,212,3497,169,38,65,35,231,36,511,49,1426,8,540,0,0,0,0,0,0,0,0
37,2123,3495,167,36,63,35,231,36,511,49,1426,8,540,0,0,0,0,0,0,0,0
37,21231,2251,115,19,32,20,140,30,438,41,1180,4,266,0,0,0,0,0,0,0,0
37,212311,110,5,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0
37,212312,187,19,6,9,5,34,4,49,4,95,0,0,0,0,0,0,0,0,0,0
37,212313,1711,78,8,17,11,77,26,389,29,829,3,204,0,0,0,0,0,0,0,0
37,212319,243,13,4,3,3,22,0,0,5,156,0,0,0,0,0,0,0,0,0,0
37,21232,990,43,12,27,14,82,5,62,7,214,4,274,0,0,0,0,0,0,0,0
37,212321,392,27,8,17,9,57,3,41,5,144,0,0,0,0,0,0,0,0,0,0
37,212322,451,12,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,212325,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21239,254,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,212399,254,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,213,95,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2131,95,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21311,95,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,213111,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,213112,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,213115,52,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,22,20796,636,295,477,74,477,87,1150,88,2850,52,3356,26,3923,8,2882,0,0,4,4129
37,221,20796,636,295,477,74,477,87,1150,88,2850,52,3356,26,3923,8,2882,0,0,4,4129
37,2211,18822,502,239,365,46,293,64,854,73,2351,41,2644,25,3752,8,2882,0,0,4,4129
37,22111,5114,118,59,97,10,66,21,264,9,294,9,560,7,1047,0,0,0,0,0,0
